date,sales,sales_log
2013-04-16,5367.8099999999995,8.588361561455914
2013-04-17,6207.2429999999995,8.733633204138222
2013-04-18,5004.652996,8.518323151970286
2013-04-19,5339.899,8.583149269844547
2013-04-20,5759.571000000001,8.658791880721136
2013-04-21,2449.28,7.803957582722944
2013-04-22,5504.771,8.613552093845978
2013-04-23,5085.242999999999,8.53429472305543
2013-04-24,7112.197,8.869707070118306
2013-04-25,4722.563002,8.460318667111135
2013-04-26,6316.556,8.75108770348899
2013-04-27,5334.13899,8.582070215880092
2013-04-28,2427.34,7.79496317532462
2013-04-29,4488.657,8.4095315858361
2013-04-30,5478.0779999999995,8.608692117611566
2013-05-01,2677.930005,7.893172741916985
2013-05-02,5648.427,8.63930940306834
2013-05-03,7051.153002999999,8.861088239680582
2013-05-04,5797.9369799999995,8.66542990042646
2013-05-05,2723.904,7.910188477118978
2013-05-06,5813.939,8.668185574785964
2013-05-07,5586.958999999999,8.628369383198898
2013-05-08,6351.424001,8.75659175148639
2013-05-09,5049.362,8.527215202868607
2013-05-10,6135.394,8.721992552198158
2013-05-11,6289.374999999999,8.74677596635935
2013-05-12,1904.5529999999999,7.552527534149095
2013-05-13,5637.614,8.637393569611081
2013-05-14,5528.375005,8.617830069141911
2013-05-15,5901.737999999999,8.683171590044264
2013-05-16,5459.329,8.605264323333863
2013-05-17,6021.054,8.703183676122032
2013-05-18,5681.288,8.645109247507659
2013-05-19,2037.1320099999998,7.6197889859734245
2013-05-20,5221.561000000001,8.560743173592282
2013-05-21,4932.974,8.50390002751725
2013-05-22,5896.853,8.682343665361671
2013-05-23,5426.115,8.599162964183465
2013-05-24,2195.219,7.694492524432993
2013-05-25,4255.778004000001,8.356267816007016
2013-05-26,1621.783,7.391897855556445
2013-05-27,5194.1089999999995,8.5554728850264
2013-05-28,5133.556996000001,8.54374884717076
2013-05-29,6685.573,8.807856764773632
2013-05-30,4949.255,8.507194369387392
2013-05-31,6155.988,8.725342975908173
2013-06-01,6180.505,8.729317048311817
2013-06-02,1729.6100000000004,7.456229226498715
2013-06-03,6302.1449999999995,8.748803994166794
2013-06-04,5893.591,8.681790429733297
2013-06-05,7261.879999999999,8.890531723371371
2013-06-06,5565.632000999999,8.624545482352078
2013-06-07,6704.611,8.810699917589409
2013-06-08,5537.825,8.61953766338343
2013-06-09,2331.649,7.754759810638388
2013-06-10,5703.6089999999995,8.649029723575847
2013-06-11,5368.142000000001,8.588423398200968
2013-06-12,6200.097989999999,8.732481650514977
2013-06-13,4737.132999999999,8.463398455240748
2013-06-14,6056.953,8.709127233221002
2013-06-15,5452.686009999999,8.604046991157892
2013-06-16,1983.074,7.592907585536348
2013-06-17,5964.641020000001,8.693771792295525
2013-06-18,5096.605,8.536526100568983
2013-06-19,6747.888002,8.817133029850934
2013-06-20,4725.838,8.46101175899801
2013-06-21,5608.436,8.632205458703426
2013-06-22,5257.656999999999,8.567630949937323
2013-06-23,2207.9660000000003,7.7002798117217655
2013-06-24,5225.463,8.561490037640327
2013-06-25,5698.107,8.64806477488247
2013-06-26,5962.6939999999995,8.693445366721253
2013-06-27,4822.808,8.481318936619916
2013-06-28,6044.440996,8.707059712579905
2013-06-29,5525.238980000001,8.617262751019487
2013-06-30,2154.501,7.6757784581165645
2013-07-01,5837.525,8.672233475428328
2013-07-02,5787.7119999999995,8.663665093316494
2013-07-03,6671.412999999999,8.805736842602442
2013-07-04,5126.38599,8.54235125469202
2013-07-05,5998.663999999999,8.699458746642133
2013-07-06,5157.274,8.548357306395271
2013-07-07,2257.248003,7.722344571716488
2013-07-08,5785.948999,8.6633604885058
2013-07-09,5276.898,8.571283191374444
2013-07-10,6142.587999,8.72316421512463
2013-07-11,4929.228000000001,8.503140513431857
2013-07-12,5600.981,8.630875564168461
2013-07-13,5136.321000999999,8.544287016543004
2013-07-14,1841.979,7.519138563139361
2013-07-15,5314.50201,8.578382737867992
2013-07-16,5756.529,8.658263668590536
2013-07-17,5843.33001,8.673227241159868
2013-07-18,4763.8060000000005,8.469012101723283
2013-07-19,6212.645999999999,8.73450312019378
2013-07-20,5084.118001000001,8.53407351391646
2013-07-21,1905.6700000000003,7.553113543955954
2013-07-22,5047.601000000001,8.526866454186619
2013-07-23,5644.172999999999,8.638556122704067
2013-07-24,5855.491,8.675305897754715
2013-07-25,5112.657,8.539670082815709
2013-07-26,5635.064000000001,8.636941228525425
2013-07-27,5003.337001000001,8.518060215642082
2013-07-28,1795.1539999999998,7.493402991288608
2013-07-29,5769.125,8.660449023045652
2013-07-30,4467.499000000001,8.404807837032678
2013-07-31,5996.35,8.699072983980075
2013-08-01,6136.8730000000005,8.722233544186869
2013-08-02,5517.758999999999,8.615908295155018
2013-08-03,5394.977,8.593408954901957
2013-08-04,1837.975005,7.51696363288607
2013-08-05,5594.295,8.629681345003977
2013-08-06,5130.626000000001,8.54317784700823
2013-08-07,5952.390999999999,8.691716252165635
2013-08-08,4739.293999999999,8.463854438082087
2013-08-09,5630.461,8.636124190133042
2013-08-10,3537.348996,8.171415512025629
2013-08-11,1862.6440003,7.530288990041685
2013-08-12,5528.931,8.617930617042516
2013-08-13,4613.630999999999,8.436987187077193
2013-08-14,5701.057,8.648582265915111
2013-08-15,4974.4039999999995,8.512261852325812
2013-08-16,5719.50098,8.65181166445468
2013-08-17,4919.993996,8.501265820788014
2013-08-18,1843.3600000000001,7.519887612827805
2013-08-19,5127.269,8.542523454322964
2013-08-20,4658.069996000001,8.446571135528796
2013-08-21,5531.862,8.618460501325549
2013-08-22,4568.638999999999,8.427189487332656
2013-08-23,5678.172998,8.64456090217098
2013-08-24,4615.946000000001,8.437488726532159
2013-08-25,2079.300996,7.6402678718413215
2013-08-26,5323.87,8.58014357713408
2013-08-27,5163.910989999999,8.54964314810418
2013-08-28,5864.234999999999,8.67679782848606
2013-08-29,4654.188,8.445737575576636
2013-08-30,5969.395,8.694568368352
2013-08-31,5312.932,8.578087329850982
2013-09-01,2604.8160000000003,7.865501148898879
2013-09-02,5619.513,8.634178219860658
2013-09-03,5457.172,8.60486921414661
2013-09-04,6430.77699,8.76900613830498
2013-09-05,5171.709019999999,8.551151818663078
2013-09-06,6155.6130299999995,8.725282072521876
2013-09-07,5474.834999999999,8.608100054471542
2013-09-08,2208.753004,7.700636025369933
2013-09-09,5344.079000000001,8.583931603518302
2013-09-10,4829.314999999999,8.482666961911361
2013-09-11,6098.9039999999995,8.716028312332645
2013-09-12,5374.129000000001,8.589537852707869
2013-09-13,5906.79599,8.684028111910845
2013-09-14,5351.597000000001,8.585337142672353
2013-09-15,2554.649004,7.846061483689128
2013-09-16,6000.15899,8.699707894556235
2013-09-17,5010.839,8.51955819259498
2013-09-18,5642.8009999999995,8.638313053669316
2013-09-19,5064.117990000001,8.530132711574339
2013-09-20,5621.1069800000005,8.6344617801008
2013-09-21,5573.482,8.625954677213265
2013-09-22,2216.21,7.704004927728515
2013-09-23,5487.169000000001,8.610349963392222
2013-09-24,5622.482002,8.634706324341044
2013-09-25,6198.481000000001,8.732220857851914
2013-09-26,5245.918,8.5653961355867
2013-09-27,6130.22,8.721149030335342
2013-09-28,5268.830999999999,8.569753572710013
2013-09-29,2694.198999999999,7.899227321062295
2013-09-30,5716.80702,8.651340622749943
2013-10-01,6542.956000000001,8.786297154543597
2013-10-02,7378.659999999999,8.906482846072537
2013-10-03,5434.256019999999,8.600661904241635
2013-10-04,6844.98,8.831416897671899
2013-10-05,5555.948020000001,8.622804319268205
2013-10-06,2523.411,7.833763047171673
2013-10-07,5765.59299,8.659836715435565
2013-10-08,5732.351999999999,8.654055629942087
2013-10-09,6104.36699,8.716923497760202
2013-10-10,5369.6939999999995,8.588712415651662
2013-10-11,4216.15304,8.346915544290326
2013-10-12,4028.236,8.301332058804745
2013-10-13,2329.071,7.753654018198485
2013-10-14,5285.170000000001,8.57284925507086
2013-10-15,5423.21,8.598627545684915
2013-10-16,6121.037,8.719650163263639
2013-10-17,5657.76498,8.64096094597441
2013-10-18,6565.253,8.789698629149848
2013-10-19,5723.311019999999,8.65247747532877
2013-10-20,2550.309995,7.844362229771127
2013-10-21,5879.459,8.679390099070543
2013-10-22,5429.208,8.59973271790336
2013-10-23,6429.410989999999,8.768793732762896
2013-10-24,4811.803004000001,8.479034938484155
2013-10-25,6262.030001,8.742419372710332
2013-10-26,5558.9349999999995,8.62334169652881
2013-10-27,2676.07501,7.892480063299629
2013-10-28,5494.163,8.611623529728075
2013-10-29,5739.276,8.655262571781325
2013-10-30,5845.980006,8.67368056863844
2013-10-31,5137.648,8.544545288829978
2013-11-01,7045.107,8.860230544706967
2013-11-02,5140.715,8.545141960385445
2013-11-03,2613.7060010000005,7.868906942262662
2013-11-04,5930.201000000001,8.6879820009964
2013-11-05,6376.740004,8.76056908223613
2013-11-06,6596.109,8.794386801748189
2013-11-07,5574.360001000001,8.6261121684139
2013-11-08,7560.176000000001,8.930782012631624
2013-11-09,5711.289999999999,8.650375273038774
2013-11-10,2787.438,7.933236861406345
2013-11-11,5828.91598,8.670757867576881
2013-11-12,5235.320000000001,8.563374240517556
2013-11-13,7397.795,8.909072428094904
2013-11-14,5834.099,8.671646511157702
2013-11-15,6829.481000000001,8.829150374682506
2013-11-16,5812.263000000001,8.66789731009782
2013-11-17,2389.143,7.779108475771639
2013-11-18,6396.04003,8.763590667051318
2013-11-19,6475.073998999999,8.775869741384497
2013-11-20,7099.558,8.867928651490548
2013-11-21,5481.0779999999995,8.60923950514531
2013-11-22,6937.8550000000005,8.844892054298452
2013-11-23,5538.411999999999,8.619643636924264
2013-11-24,2329.674003,7.753912776402582
2013-11-25,6508.036000000001,8.780946644360595
2013-11-26,5917.107000000001,8.685771913229285
2013-11-27,6767.214999999998,8.819992667920975
2013-11-28,5409.573,8.596110281204206
2013-11-29,6520.255000000002,8.78282212106048
2013-11-30,6046.875999999998,8.707462415003684
2013-12-01,2846.6160079999995,7.954237434789981
2013-12-02,6691.943,8.808808966704001
2013-12-03,6333.197995999999,8.753718485845894
2013-12-04,9158.644999,9.122562701349475
2013-12-05,5920.25,8.686302854237962
2013-12-06,3094.0350049999993,8.037554495232442
2013-12-07,5387.647004,8.592049612726285
2013-12-08,2435.633,7.798372447290797
2013-12-09,6442.102,8.770765380147896
2013-12-10,7488.414979999999,8.921245966651691
2013-12-11,8486.090999999999,9.04630158219333
2013-12-12,7966.511,8.983127426899262
2013-12-13,7629.721,8.939937615226937
2013-12-14,7158.148,8.876146258460887
2013-12-15,3157.155,8.057743275308397
2013-12-16,7651.485999,8.942785841219724
2013-12-17,6812.793,8.826704219127244
2013-12-18,9382.838029999999,9.146744129954174
2013-12-19,7930.986,8.978658724635608
2013-12-20,10906.77801,9.297231392639947
2013-12-21,8320.063,9.026545290077152
2013-12-22,5450.8460000000005,8.603709545902444
2013-12-23,11476.883,9.348177245202868
2013-12-24,8536.046,9.0521703253055
2013-12-25,0.0,0.0
2013-12-26,6151.595,8.724629223023694
2013-12-27,7440.179,8.914784583014386
2013-12-28,4532.439,8.419236091607917
2013-12-29,1819.251996,7.506730229826891
2013-12-30,5754.394979999999,8.657892951294365
2013-12-31,4618.153,8.437966633934842
2014-01-01,0.0,0.0
2014-01-02,12034.864999,9.395646221253
2014-01-03,11700.4514,9.367468164374175
2014-01-04,10863.581999999999,9.29326341979215
2014-01-05,4634.572999999999,8.441515094954534
2014-01-06,10766.978000000001,9.284332008791782
2014-01-07,9582.605008999999,9.167809105920785
2014-01-08,13372.518999999998,9.501031836661339
2014-01-09,9817.64,9.192037898885797
2014-01-10,10688.5596,9.277022805789725
2014-01-11,10123.369896000002,9.22270065754439
2014-01-12,4477.6410000000005,8.40707493117537
2014-01-13,10587.845000000001,9.267556367491608
2014-01-14,9212.402,9.128414442152438
2014-01-15,12945.3155,9.468566509270419
2014-01-16,8728.828001,9.074500946577704
2014-01-17,11014.489930000002,9.3070577366858
2014-01-18,10084.039,9.218808317510234
2014-01-19,4611.47,8.43651878426259
2014-01-20,9262.298999999999,9.133815527692374
2014-01-21,10658.404999999999,9.274197880026973
2014-01-22,12342.995499999999,9.420925029493352
2014-01-23,9154.47502,9.122107342163432
2014-01-24,11079.889104000003,9.312977201125216
2014-01-25,8688.380995,9.069856983846607
2014-01-26,4675.985,8.450408950536652
2014-01-27,9643.897019999999,9.174184248248096
2014-01-28,8987.657,9.103718728097014
2014-01-29,12354.567700000001,9.421862066375585
2014-01-30,8977.837000000001,9.102625642886826
2014-01-31,10591.1898,9.267872197200532
2014-02-01,6642.345,8.801370880683702
2014-02-02,2490.672988,7.820709646577526
2014-02-03,6181.2740005,8.729441444016555
2014-02-04,5704.709001,8.649222531699742
2014-02-05,7413.176979999999,8.911149254480529
2014-02-06,5684.776999999999,8.645723072307138
2014-02-07,6527.8828,8.783991120343943
2014-02-08,6081.824998000001,8.71322450487843
2014-02-09,2393.5139994,7.780935566247094
2014-02-10,5819.104,8.669073409981635
2014-02-11,6135.150990000001,8.721952949980324
2014-02-12,7494.975996,8.922121621671936
2014-02-13,5631.581,8.636323053028562
2014-02-14,7060.889999999999,8.862468000043032
2014-02-15,6569.446,8.790336993497299
2014-02-16,2770.94799,7.927305597507511
2014-02-17,5684.369000000001,8.64565131172994
2014-02-18,6545.479,8.78668262684169
2014-02-19,6782.9310000000005,8.822312006429447
2014-02-20,5634.3730000000005,8.636818617717083
2014-02-21,6018.030599999999,8.702681495435828
2014-02-22,6236.9529999999995,8.73840736267319
2014-02-23,2334.053,7.755789867918206
2014-02-24,6140.983,8.722902933168868
2014-02-25,5916.787980000001,8.685718006025711
2014-02-26,6044.603999999999,8.707086675344508
2014-02-27,4832.924000000001,8.483413839170453
2014-02-28,6684.7386,8.807731969595949
2014-03-01,8303.31698,9.024530776642457
2014-03-02,2341.381,7.758923212395297
2014-03-03,2960.415,7.993422473633669
2014-03-04,3861.036,8.258949784540043
2014-03-05,13222.915,9.489782211773003
2014-03-06,10616.615099999999,9.270269702722027
2014-03-07,11837.09557,9.379078048372332
2014-03-08,9916.469,9.20205302659585
2014-03-09,5084.255,8.534100454717942
2014-03-10,9983.393,9.208778452815276
2014-03-11,9595.985,9.169204265627972
2014-03-12,13517.538500000002,9.5118172446414
2014-03-13,8686.630000000001,9.069655453789865
2014-03-14,10067.9343,9.217210150916673
2014-03-15,9029.67,9.10838184077927
2014-03-16,5416.576,8.597403761923097
2014-03-17,10120.124,9.22238000386763
2014-03-18,9722.976999999999,9.18234997015144
2014-03-19,11942.6265,9.387953067799069
2014-03-20,8595.955,9.059163349776657
2014-03-21,10828.4631,9.290025763512219
2014-03-22,10091.753999999999,9.219573019613776
2014-03-23,4504.294005000001,8.413008429844158
2014-03-24,9187.036,9.125657481955427
2014-03-25,9468.110999999999,9.155790306377567
2014-03-26,11996.315999999999,9.39243823708635
2014-03-27,8356.738000000001,9.030943095304275
2014-03-28,10277.430836,9.237802884945665
2014-03-29,10258.32,9.235941839725237
2014-03-30,4553.45799,8.423861810297776
2014-03-31,9569.716002000001,9.166463298994195
2014-04-01,7030.401,8.85814125371179
2014-04-02,7734.188999999999,8.953535197097791
2014-04-03,5534.842001,8.618998956608433
2014-04-04,7955.9678,8.98180327661806
2014-04-05,6592.68202,8.793867199842298
2014-04-06,3121.13,8.046270740182834
2014-04-07,6745.323980000001,8.816753039964999
2014-04-08,5399.66002,8.594276451009312
2014-04-09,7089.189,8.866467276434626
2014-04-10,5723.5229899999995,8.652514504427074
2014-04-11,6603.9281,8.795571331204519
2014-04-12,6133.685000000001,8.721714011083549
2014-04-13,2462.7919899999993,7.809456901447015
2014-04-14,5778.303,8.662038366159782
2014-04-15,5928.375000000001,8.68767409014714
2014-04-16,7022.799999999999,8.857059661105465
2014-04-17,5588.881998000001,8.628713456445121
2014-04-18,2998.201899,8.006101498590347
2014-04-19,4332.51,8.37413311617529
2014-04-20,2432.984004,7.797284701627767
2014-04-21,6201.1800299999995,8.732656126972087
2014-04-22,5553.08,8.622288071796136
2014-04-23,8424.759,9.039048840183561
2014-04-24,5813.0869999999995,8.668039044887152
2014-04-25,7112.4723,8.869745772079282
2014-04-26,6384.504989999999,8.761785855394002
2014-04-27,2369.78,7.77097429390712
2014-04-28,5777.804,8.661952019840216
2014-04-29,5882.331999999999,8.679878547064412
2014-04-30,7410.025010000001,8.910724036658928
2014-05-01,2569.4809999999998,7.851848319910179
2014-05-02,7872.436860000001,8.971249950023045
2014-05-03,7047.21,8.860528962858853
2014-05-04,2688.856,7.897242939564505
2014-05-05,4868.707999,8.490789255141438
2014-05-06,7284.114979999999,8.893588501620744
2014-05-07,7393.54402,8.908497712662335
2014-05-08,5546.6849999999995,8.62113600260582
2014-05-09,7596.669400000001,8.935596821350538
2014-05-10,7075.716980000001,8.864565375754271
2014-05-11,2383.4170040000004,7.776709930674143
2014-05-12,6006.815019999999,8.700816404021912
2014-05-13,6703.55,8.810541679369567
2014-05-14,6556.992000000001,8.788439737519738
2014-05-15,5704.361,8.649161538120687
2014-05-16,7313.1204,8.897562060154367
2014-05-17,6081.558994000001,8.713180773583105
2014-05-18,2589.567999,7.859632435283042
2014-05-19,6796.845,8.824360929172347
2014-05-20,6606.284984,8.795928104745789
2014-05-21,6795.899000000001,8.824221757739398
2014-05-22,5706.399004000001,8.649518682934202
2014-05-23,6328.5587000000005,8.752985797068163
2014-05-24,6006.517,8.700766797402709
2014-05-25,2395.6219999999994,7.781815524877484
2014-05-26,6066.194001,8.710651503860928
2014-05-27,4984.334999,8.514255881542239
2014-05-28,6934.918,8.844468696014484
2014-05-29,5247.004,8.565603092818757
2014-05-30,8215.244200000001,9.013868473659388
2014-05-31,6041.625995,8.706593963829013
2014-06-01,2802.719,7.9387020291526955
2014-06-02,7120.854999000001,8.87092350404046
2014-06-03,6652.41298,8.802885232067577
2014-06-04,7473.020005,8.919188286654103
2014-06-05,6036.695998999999,8.705777761036382
2014-06-06,7853.17813,8.968800915043738
2014-06-07,6007.947001,8.70100480435827
2014-06-08,2214.5039960000004,7.703235194293978
2014-06-09,6228.620000000001,8.737070614736627
2014-06-10,5886.04401,8.680509284794441
2014-06-11,7314.068,8.897691609378208
2014-06-12,5485.536019999999,8.610052373614806
2014-06-13,7256.338299999999,8.889768415250986
2014-06-14,7185.759000000001,8.87999558413871
2014-06-15,1755.3670000000002,7.471002750080176
2014-06-16,6469.287,8.774975745089186
2014-06-17,5810.602999999999,8.667611715406013
2014-06-18,6563.048,8.789362764797504
2014-06-19,5595.294000000001,8.62985987193213
2014-06-20,8202.7465,9.012346219153681
2014-06-21,6671.7119999999995,8.805781652973279
2014-06-22,2449.529,7.804059198599104
2014-06-23,6320.216001000001,8.751666873854912
2014-06-24,5659.71398,8.641305308117959
2014-06-25,6971.182002,8.849683511003722
2014-06-26,6012.036,8.701685058049753
2014-06-27,8100.363500000001,8.999787659827398
2014-06-28,6084.974979999999,8.713742219373868
2014-06-29,2416.7680035,7.790600080955451
2014-06-30,5970.379,8.694733167987671
2014-07-01,9649.17298,9.174731119560974
2014-07-02,14812.346000000001,9.6032838101706
2014-07-03,9593.2990002,9.168924346908879
2014-07-04,11822.020999999999,9.37780384206047
2014-07-05,8368.502,9.032349663505547
2014-07-06,4429.332996000001,8.39623002861147
2014-07-07,10168.345013999999,9.227133083232117
2014-07-08,9100.60298,9.116205828640414
2014-07-09,12147.940999999997,9.40499728447617
2014-07-10,9155.299999,9.122197445826206
2014-07-11,10780.602000000003,9.285596441956157
2014-07-12,9308.511999999999,9.13879195214113
2014-07-13,4499.209989999999,8.411879339114105
2014-07-14,9980.273000000001,9.208465916281268
2014-07-15,9225.375999999998,9.129821617677097
2014-07-16,11970.10502,9.390251110080653
2014-07-17,8708.170999999998,9.072131887360467
2014-07-18,10811.153,9.288426058239612
2014-07-19,9713.058000000003,9.181329393651712
2014-07-20,3792.860001,8.241139249708704
2014-07-21,10118.514004999999,9.222220918466961
2014-07-22,9679.421000999999,9.177860671163723
2014-07-23,11188.520009000002,9.3227329057479
2014-07-24,8615.948,9.061486240638757
2014-07-25,10000.73,9.210513357013408
2014-07-26,8792.46503,9.081764114367465
2014-07-27,3780.808,8.237957481139668
2014-07-28,9018.716999999999,9.107168237841634
2014-07-29,9249.057,9.132384992649648
2014-07-30,10970.33899,9.303041605073158
2014-07-31,9305.559000000001,9.138474699373372
2014-08-01,7806.689,8.962864296357033
2014-08-02,6057.59,8.70923237872341
2014-08-03,2353.722,7.764177952773328
2014-08-04,6894.018,8.838554400811377
2014-08-05,6034.110000000001,8.705349360374635
2014-08-06,6307.938999999999,8.749722795596853
2014-08-07,5208.131999999999,8.558168518180503
2014-08-08,7653.309,8.943024036218578
2014-08-09,5666.582998999999,8.642518027003167
2014-08-10,2320.3039999999996,7.749884375724276
2014-08-11,6019.558000000001,8.70293522503722
2014-08-12,5236.424,8.563585053385255
2014-08-13,7177.143999999999,8.87879613280474
2014-08-14,5829.9160010000005,8.670929385527586
2014-08-15,6912.126000000001,8.841177202308891
2014-08-16,5782.00302,8.662678380378383
2014-08-17,2488.339,7.819772492370131
2014-08-18,5838.877998999999,8.672465185021869
2014-08-19,5242.299,8.564706159365318
2014-08-20,6880.6880200000005,8.836619252577758
2014-08-21,6034.2660000000005,8.705375208782343
2014-08-22,6924.622,8.842983146516595
2014-08-23,5699.9189989999995,8.648382668721558
2014-08-24,2299.6360000000004,7.740940885431282
2014-08-25,5579.97,8.62711787539323
2014-08-26,5542.1539999999995,8.620318931822974
2014-08-27,6601.723,8.795237418686117
2014-08-28,4860.695000000001,8.489142421522113
2014-08-29,7610.318998,8.937391760146927
2014-08-30,6532.23,8.784656740098889
2014-08-31,2912.434,7.977087733160247
2014-09-01,10969.091999999999,9.30292793974277
2014-09-02,10751.011999999999,9.282848178833737
2014-09-03,12646.868,9.445243942402211
2014-09-04,8847.568003999999,9.08801091745211
2014-09-05,11518.21403,9.351771705359845
2014-09-06,10191.576000000001,9.229414891128695
2014-09-07,4787.518,8.473976247960561
2014-09-08,10839.942998999997,9.291085263737681
2014-09-09,10222.208,9.232415708828032
2014-09-10,12134.201000000001,9.403865681682364
2014-09-11,9783.738996,9.188579205585818
2014-09-12,10121.306,9.222496782496679
2014-09-13,9576.454,9.167167073639751
2014-09-14,5032.4210005,8.523855151301108
2014-09-15,9379.699,9.146409559479638
2014-09-16,9769.905999999999,9.187164473593084
2014-09-17,12013.201995,9.393844728569913
2014-09-18,8527.191000000003,9.051132542965329
2014-09-19,10086.329,9.21903536076166
2014-09-20,10740.699999,9.281888642222128
2014-09-21,4808.5990010000005,8.478368991849052
2014-09-22,8939.85,9.098385941947681
2014-09-23,9219.73699,9.12921024719558
2014-09-24,12576.187,9.439639896347213
2014-09-25,9321.836001000001,9.14022215334502
2014-09-26,9878.165996000002,9.198183373818582
2014-09-27,10779.001989999999,9.285448029064085
2014-09-28,4752.113,8.466555050789639
2014-09-29,9997.416,9.210181959429578
2014-09-30,9332.828000000001,9.141400499084781
2014-10-01,14093.201999999997,9.553518786124263
2014-10-02,10415.538,9.251150014420151
2014-10-03,12998.612017000001,9.472674791152153
2014-10-04,11982.685,9.391301420364814
2014-10-05,4996.582,8.516709474444044
2014-10-06,9985.157,9.20895511294778
2014-10-07,9149.682,9.12158369101106
2014-10-08,12656.043,9.445969098116219
