date,trend,seasonal_7,seasonal_30,seasonal_91,seasonal_365,resid
2013-01-21,8.334530172359406,0.10771405124541192,0.006805353069415959,0.035767322133423055,0.05419551058844091,0.022886811740603363
2013-01-22,8.335247891701869,0.040950304619637834,0.03176648839999276,-0.010642573205796566,0.18201148838255773,-0.0038741418709715703
2013-01-23,8.335965695228664,0.2932668166531451,-0.015503432857926557,0.05542510929282091,0.05217062046415645,0.0206659253513628
2013-01-24,8.336683583162687,-0.007323023948789571,0.003014205550377222,0.009712254337442208,0.1875852699397028,-0.040359365394250446
2013-01-25,8.337401555725403,0.17201426669621966,-0.030547802488572723,0.04123376655673402,0.10303609720981613,0.003573348875704596
2013-01-26,8.338119613142961,0.15441684513068946,-0.04066499009565967,0.014547196639795874,0.09011083676732,0.01729484436098261
2013-01-27,8.338837755641954,-0.7739818864585929,0.025520240560879356,0.004349576511436104,0.2818437169254827,-0.07666117885968404
2013-01-28,8.339555983448546,0.11690361478411485,-0.05042137285953509,-0.019014925611600224,0.16572495797014833,-0.04000334525467508
2013-01-29,8.340274296800072,0.046270884422935615,-0.11127270566394976,0.05548677253831955,0.08345714853834925,0.037373386958988064
2013-01-30,8.340992695941294,0.28909579401283736,-0.01088449727475467,-0.07586484281385089,0.18596456396045727,-0.010004802542360025
2013-01-31,8.341711181112522,0.0075011518626473955,0.05651237929675422,0.07868977997971185,-0.059886946572958094,0.03367480108010312
2013-02-01,8.342429752553373,0.16976336446928272,0.10133081817581596,-0.0054838638963180105,0.05466141743294245,0.00011106552152106985
2013-02-02,8.343148410498285,0.13644789650906616,0.10161365630883971,-0.0420034414444778,0.10039365500170236,0.010009612764903864
2013-02-03,8.343867155180034,-0.7780662610226865,0.01893018883599419,0.026180554991506524,0.06530147323563489,0.050873881243937547
2013-02-04,8.344585986827743,0.1253011657381537,0.08695345597811756,-0.03881049542412495,0.08122354401120731,0.02680129343026927
2013-02-05,8.34530490566195,0.05130131599523215,0.020281988890280076,0.011680973244849794,0.05623949387690974,0.048609375918514885
2013-02-06,8.346023911895166,0.2875930702160367,0.04769062917756674,-0.059157114306613884,0.06350936843892963,0.03176552549563816
2013-02-07,8.346743005730799,0.01981835642035275,0.002447572359412682,-0.09628706829426174,0.1425690528756725,-0.013903046429096122
2013-02-08,8.347462187366169,0.1677633011868828,-0.011777631043865273,-0.06476651546201898,0.2625778931243515,-0.07166421641988308
2013-02-09,8.348181457001454,0.11869823601347235,-0.05785668105552047,-0.09977792413399861,0.17091981583920715,-0.08252761851155554
2013-02-10,8.348900814849408,-0.7795452684830824,-0.027214726764065625,-0.10269103780645235,-0.2869774128360012,-0.062283039511363825
2013-02-11,8.34962026113807,0.13294117117430096,-0.05628690053196431,-0.04003536425544016,-1.1868904551769206,0.005358043606859653
2013-02-12,8.350339796106292,0.054244852642129256,0.004660336901525928,-0.07254039252349771,-0.8152081211819594,0.0030728546858274086
2013-02-13,8.351059419993735,0.2894083850595097,-0.02899486338022364,-0.04008713830755319,0.11031824310921397,0.0380584913701405
2013-02-14,8.351779133037722,0.027549214907773657,0.012524356639687675,-0.00048561686758976687,0.11085449513248909,0.015009207659298696
2013-02-15,8.352498935469159,0.16574613979143785,-0.006525468018880289,-0.038126466594107886,0.08100496412867216,0.03747766927692808
2013-02-16,8.353218827513894,0.11355407677662392,-0.013919715537420429,-0.03602037718650901,0.210006953843873,0.008382653576664012
2013-02-17,8.35393880939081,-0.7795881911961242,-0.03923725043723315,-0.07371553995374633,-0.031761165943573956,0.03663723767507321
2013-02-18,8.354658881314922,0.12996558861700078,-0.025491059395382164,-0.06286731455275432,0.13723375480933794,0.05037562849985555
2013-02-19,8.35537904349337,0.05580687900785744,0.01982786991371334,-0.029264312568156765,0.12265566998991372,0.037898682694399
2013-02-20,8.356099296123421,0.2870306649670638,0.001911985910990472,-0.0969779684210919,0.10687706919848933,0.048743328769752736
2013-02-21,8.356819639392839,0.03231846680290221,0.02698707829002234,0.006245587453330741,0.07256484812613857,0.08555738811098834
2013-02-22,8.357540073478315,0.1662850618744923,-0.016922198708277405,-0.10473156481726731,0.14348003651233093,0.11694171546619181
2013-02-23,8.35826059853966,0.11830504462617072,0.0049052161698900365,-0.14016379542407206,0.17197459524999342,0.08604233857810151
2013-02-24,8.35898121471695,-0.7823773481656332,-0.03433484131380729,-0.09032225183343062,0.18923150182217033,0.09805553867035322
2013-02-25,8.359701922131906,0.12327801044747037,-0.03955797996816639,-0.028312672855354572,0.12080388428237622,0.04599509243078437
2013-02-26,8.360422720889137,0.05733654926191728,0.021786594260763643,-0.09358595489676105,0.05155931256467233,0.06019547371644762
2013-02-27,8.36114361108112,0.2786220091956424,-0.04832490310278087,0.014645257927905633,0.011087379651679257,0.09162202767080707
2013-02-28,8.361864592787033,0.03352391924590628,-0.09699851472741325,-0.0798064263615522,0.2172003583244035,0.08354538102055287
2013-03-01,8.362585666068885,0.17068746754570097,-0.010907921359388692,-0.02418700800919243,0.13520933579767502,0.05633879087130289
2013-03-02,8.363306830972434,0.1326716238794241,0.04302664760822727,-0.0006671935105520468,0.13488947679196783,-0.0044352819461561666
2013-03-03,8.364028087532747,-0.7854581101259065,0.08900811196918401,-0.04638679485139425,0.1350190065009041,0.04265204669479594
2013-03-04,8.36474943578071,0.11622380479010887,0.09007101331153033,0.029049062301002834,0.10454992428275864,0.01066151993056863
2013-03-05,8.365470875740288,0.060794174998689415,0.024035558809554807,-0.06046011158027515,0.0792309321252667,0.04203004644657149
2013-03-06,8.366192407430422,0.2666027169953477,0.09008051821878452,0.04737963749612252,0.05733539683444837,0.0039077250629269145
2013-03-07,8.366914030862345,0.027793746801886152,0.01739220080309212,-0.04241225649038927,0.21776077420912854,-0.03102093786360527
2013-03-08,8.367635746045652,0.17532941074140038,0.047920212751179594,0.05010765741370316,0.12577249741509827,-0.06530666749466008
2013-03-09,8.368357552994693,0.14548050684632263,0.013195746478810534,0.05972045580208883,0.042409274252515325,0.013165327030254304
2013-03-10,8.369079451731983,-0.7864778833808735,-0.007286551501064865,0.08086990899432218,0.24045661937825397,-0.03245063302193074
2013-03-11,8.369801442280034,0.1142974878178831,-0.05169346750913517,0.006329070412396286,0.22347442442307408,-0.04863380077094881
2013-03-12,8.370523524666119,0.066532140485763,-0.022876221270879512,0.04171134672521887,0.05053814085430432,0.003958150852565012
2013-03-13,8.371245698923504,0.2627834578654782,-0.05257852152031325,-0.07082838339840825,0.2780579449755359,-0.0761215562967319
2013-03-14,8.371967965087782,0.01424414194804069,0.001827425716137688,0.028507237787432527,0.042480914084788005,-0.03435030090918545
2013-03-15,8.372690323204134,0.175681560498723,-0.018707327056133025,0.028251356626844547,0.13204004018804277,-0.05240916644430982
2013-03-16,8.373412773325184,0.14796030831239465,0.001641979391875683,0.08579391942311158,0.01943176578253033,0.03745503309625953
2013-03-17,8.374135315509353,-0.785842202048287,-0.012415851151958986,0.07098863668981317,0.14854865007720755,-0.07246659640372854
2013-03-18,8.374857949812803,0.11362557938488606,-0.012187373162830336,0.046330782159380905,0.09116252521475694,-0.0646432508035204
2013-03-19,8.375580676300538,0.071970876012368,-0.031447190089862555,-0.004707360170755275,0.05708044822304801,0.0373012449406005
2013-03-20,8.37630349504575,0.26842720401558673,-0.022670071820440646,-0.053280871177135175,0.22837058892784548,-0.06534234884423107
2013-03-21,8.377026406119962,7.857357321135704e-05,0.01693162115982457,0.005049659622027423,0.16365751172527848,-0.026099191635371
2013-03-22,8.377749409601165,0.17673131379197057,-0.002726840905234132,0.0002470670272171826,0.16791853916787094,-0.05498428055137339
2013-03-23,8.378472505573852,0.14287871262136378,0.02286634624435407,0.04397534152386837,-0.01002305946706204,0.03789010169056617
2013-03-24,8.379195694127764,-0.7827003708155738,-0.01838387643560718,-0.03763732982377932,0.12519825075794505,-0.036240762154694295
2013-03-25,8.379918975349675,0.11303980518985196,0.006762554814320778,-0.008290327670417836,0.09906983100436025,-0.027490853475551802
2013-03-26,8.380642349329435,0.07527716109364216,-0.03754345659163885,0.12942715462211246,-0.11159759986223909,0.042927603759116195
2013-03-27,8.381365816159196,0.2762840684565533,-0.038151916864135,-0.0745656687367235,0.31752570525611157,-0.10021027017145201
2013-03-28,8.382089375928148,-0.009591263259872456,0.01762496446359595,0.02574361922434557,0.2578703450580385,-0.027674759030748675
2013-03-29,8.382813028735526,0.17989064530559848,-0.04551799894992105,0.19275390768906062,-1.130359586438377,0.022686033116039894
2013-03-30,8.383536774685139,0.1326137927010593,-0.08209457527273344,0.0039344936349502806,-0.06317430669864248,0.0041098522474509736
2013-03-31,8.384260613877444,-0.7738098789386744,-0.011402198926637675,-0.02712286252875188,0.08458245423194377,-0.0341529324668528
2013-04-01,8.384984546411381,0.11303711818485125,0.029028146619287182,0.0029564229118407676,0.126534991744787,0.06699615444404472
2013-04-02,8.385708572387134,0.07643139953345356,0.07677429783836198,0.09816171122426952,0.020114391559337357,0.00413519679321972
2013-04-03,8.386432691896148,0.28124694562997155,0.0785685197944417,0.03229645022956993,0.028091586266812275,0.05782121926995387
2013-04-04,8.387156905024147,-0.012854829002713963,0.029013037115382778,-0.0022449413992660953,0.15974776558231174,-0.06433819587286926
2013-04-05,8.387881211850296,0.18419730603375284,0.09321850988194652,0.10233449800860046,-0.018592988594585788,0.00020672658142828482
2013-04-06,8.388605612458607,0.1213543374707164,0.014803790421028171,0.02688105830925964,0.06826889072905959,0.009730659562530164
2013-04-07,8.38933010693331,-0.7636008119358194,0.04772808236461159,0.03199159953644089,0.01753700257133648,0.04543737862619324
2013-04-08,8.390054695354829,0.11125061446222236,0.023410177587159228,0.05959734974411995,-0.042200598564213966,0.04817898659828401
2013-04-09,8.390779377794392,0.0764487570746393,-0.0035980063393303997,0.02644945705880095,-0.07559936784526804,0.06279368908750804
2013-04-10,8.39150415431267,0.28297798056606766,-0.04653389698424773,0.07185832624618424,0.041669567169401074,0.08855315087943616
2013-04-11,8.392229024957066,-0.010899805108533167,-0.01864072263289783,0.07527645061534516,-0.08843040016394677,0.10630629470352915
2013-04-12,8.392953989758386,0.1886619690935595,-0.04857831822867913,0.057795811412194746,0.058955206469881526,0.08466360458529998
2013-04-13,8.393679048729132,0.11302468438642062,-0.0008446392849550816,-0.03500075978553526,0.05928020658637309,0.08144659095430562
2013-04-14,8.394404201864726,-0.7580757983639657,-0.00821594746247424,-0.038217066704384225,0.03552022232610197,0.07574884173878083
2013-04-15,8.39512944914491,0.1055224418191972,-0.008556514717806434,0.05612912073400395,-0.023434354830545012,0.08106536271024645
2013-04-16,8.395854790533706,0.07614385168017337,-0.018299995533670434,0.039360982630069756,0.008415035090181263,0.08688689705545372
2013-04-17,8.396580225979351,0.28316723919343867,-0.01084738603509736,-0.007225146227403565,0.020807732276031332,0.05115053895190158
2013-04-18,8.397305755414001,-0.002709713632819667,-0.023730779963774658,0.03927241093439839,-1.6708958226928705,1.7790813019113507
2013-04-19,8.398031378759445,0.196147902432803,-0.01969948392847865,0.07936689807057673,-1.197971554001834,1.1272741285120347
2013-04-20,8.398757095933957,0.11006161278456425,0.01363392777709869,0.033590993848094934,0.09846063328127791,0.004287617096142782
2013-04-21,8.399482906853523,-0.7632297301470661,-0.007145803819484415,0.02498522366680393,0.01654670156403487,0.13331828460513506
2013-04-22,8.400208811428483,0.09595329213117267,0.01950620545566565,0.036064710072703246,-0.03213176727649279,0.09395084203444704
2013-04-23,8.400934809551146,0.07785030224102707,-0.01982999332638751,-0.014867461472110662,0.03368455592144641,0.056522510140309734
2013-04-24,8.401660901096133,0.2778845557595771,0.008448546033800321,0.052077992816067176,0.03284288264804458,0.09679219176468479
2013-04-25,8.40238708592383,0.014359645793301179,-0.040161028075513874,0.010897220314235099,0.010027660780815758,0.06280808237446855
2013-04-26,8.403113363878118,0.20617342879465372,-0.03675617919260671,0.037642402697142995,0.0547365043195225,0.08617818299215685
2013-04-27,8.403839734787931,0.11017854543616924,0.013124787749365463,0.011328148597221976,-0.038106973413094214,0.08170597272249935
2013-04-28,8.404566198466133,-0.7770792476327362,-0.04201702007884769,0.008524900546480186,0.13139969034795204,0.06956865367564014
2013-04-29,8.40529275470912,0.08940796414672732,-0.06680293459044365,-0.020532371222505123,-0.023715613595702786,0.025881786388906036
2013-04-30,8.406019403299904,0.07988492689581357,-0.012458792718620536,0.060016129946711204,-0.0018046631222367352,0.07703511330999468
2013-05-01,8.4067461440115,0.2647460596619867,0.014665861916704511,-0.06973070140171962,-0.7276356668161718,0.004381044544686574
2013-05-02,8.40747297660476,0.03872289452975321,0.06456790951611567,0.07748033763995994,-0.016693458325231607,0.06775874310298313
2013-05-03,8.408199900833093,0.21425185915600356,0.0672024193544881,-0.0075375150695269,0.14095796014514292,0.038013615261380806
2013-05-04,8.408926916438306,0.11109911124770354,0.033572383425652406,-0.04539682864767592,0.08415693963011593,0.073071378332358
2013-05-05,8.409654023150848,-0.8019363000082153,0.09637191421617843,0.01044469038602228,0.09325087956512082,0.10240326980902559
2013-05-06,8.410381220686167,0.09393308568662496,0.012522424167607103,-0.05184401660563566,0.14189733153069184,0.061295529320508635
2013-05-07,8.411108508742178,0.07767785393649347,0.04717211073412462,0.0017766956429620129,0.030973435661954932,0.05966077848118623
2013-05-08,8.411835887002118,0.25402543216415774,0.03308816144034312,-0.06387735205102653,0.04522425034460094,0.07629537258619656
2013-05-09,8.412563355135708,0.05879601880146547,-0.0006127583600101455,-0.09057486050364615,0.07386048917442883,0.07318295862065938
2013-05-10,8.41329091279704,0.22270605610837338,-0.04200970529603105,-0.06736733134549613,0.1252243737902786,0.07014824614399373
2013-05-11,8.41401855962479,0.11354606548196176,-0.014263139267693941,-0.09498980121600036,0.22454004214379103,0.10392423959249975
2013-05-12,8.414746295241681,-0.8346228235720293,-0.044075848586031634,-0.10141817695483053,0.07070919232754229,0.04718889569276108
2013-05-13,8.41547411925304,0.10441544918328358,-0.0033134167185708127,-0.0464146883777562,0.1551335429573298,0.012098563313756472
2013-05-14,8.416202031252208,0.07479285906917828,0.0025054666278720534,-0.07560903647410663,0.08888319753354514,0.11105555113321408
2013-05-15,8.416930030823705,0.25203641021836465,-0.017882939150257984,-0.039914387530045496,0.015234892444165931,0.0567675832383312
2013-05-16,8.417658117535076,0.07042284641669026,-0.024140028520433864,-0.009168478989653013,0.07538334490419636,0.07510852198798545
2013-05-17,8.4183862909391,0.23178380894094333,-0.009799042452738427,-0.048075002011555366,0.013760031732396842,0.09712758897388696
2013-05-18,8.419114550572434,0.11543612636739227,-0.016140297998329868,-0.03764436708679554,0.1299162422518887,0.03442699340106792
2013-05-19,8.419842895954629,-0.8648037761982843,-0.016706675776618614,-0.0717424265105823,0.10575554608718961,0.04744342241708743
2013-05-20,8.420571326593564,0.11705130213058029,0.009842484099516331,-0.059176461040422255,0.0642966500098339,0.008157871799211236
2013-05-21,8.421299841986905,0.07424890740008991,-0.011232478650701178,-0.03229895745702856,0.009550105887620237,0.042332608350365675
2013-05-22,8.422028441625102,0.25754507749976513,0.016927292242322516,-0.09876613946516184,0.05308874361150941,0.031520249848135506
2013-05-23,8.422757124988596,0.07150884268876559,-0.02121996883204921,-0.004977996384209936,0.01961937916582227,0.11147558255653855
2013-05-24,8.423485891546584,0.23521078882896534,0.00981942447708819,-0.1063535735672003,-0.845992833725009,-0.021677173127434557
2013-05-25,8.424214740752733,0.11003846346428497,-0.04223476070419077,-0.13034436481784312,0.012422560906980875,-0.017828823594950194
2013-05-26,8.424943672057202,-0.8827360188683149,-0.03544069764175568,-0.08458906711005751,-0.032348680338579475,0.0020686474579516556
2013-05-27,8.425672684909078,0.13277385430036195,0.008472236853156017,-0.034878291973053754,-0.05842129948352219,0.0818537004203801
2013-05-28,8.426401778751517,0.07805176975371592,-0.03799094447249405,-0.09547179059025378,0.1969529733632081,-0.02419493963493302
2013-05-29,8.42713095301568,0.2670586154640849,-0.05137487237599964,0.007727378344013385,0.1696404241100281,-0.012325733784175341
2013-05-30,8.427860207129703,0.06416203401321907,-0.014023035724690517,-0.07763212933353014,0.06969037688911006,0.037136916413581744
2013-05-31,8.428589540518958,0.23062529639753365,-2.430284100119181e-05,-0.026423754362017885,0.04748681342016009,0.04508938277454
2013-06-01,8.429318952599417,0.10143453472734161,0.052413059788878766,-0.0035483903817410726,0.09742092364721339,0.05227796793070816
2013-06-02,8.430048442775643,-0.8867660042036843,0.05576228449598275,-0.042395919486606,-0.07895355630176562,-0.021466020780851025
2013-06-03,8.430778010441067,0.1465935893993989,0.03754523968425081,0.037509223690922085,0.07473412132539808,0.02164380962575585
2013-06-04,8.431507654985678,0.08642716530451919,0.09962510329312636,-0.04890504715908912,0.0732566007162719,0.039878952592790284
2013-06-05,8.432237375792283,0.2744353797801774,0.01064601482576622,0.05622387409486288,0.05875927458152677,0.05822980429675262
2013-06-06,8.432967172232445,0.050611717549369106,0.04634175514528934,-0.03154836319958482,0.08122655679727588,0.044946643827284305
2013-06-07,8.433697043664726,0.22144219089784092,0.04230165931535769,0.06056122889813306,-0.015088037914108954,0.06778583272746097
2013-06-08,8.43442698943459,0.09866948046503979,0.0018061194709967224,0.06044130822756989,0.03675839958350723,-0.012564633798273661
2013-06-09,8.435157008874624,-0.8774081334841632,-0.03770002909823756,0.07791779483069165,0.08841570905399168,0.06837746046148219
2013-06-10,8.435887101310795,0.15081726629306885,-0.009567377440376975,0.011792885370693118,0.02465632369060826,0.0354435243510558
2013-06-11,8.43661726605639,0.09627133024453703,-0.038946587543708416,0.04775962272827202,-0.002242862305657049,0.04896462902113541
2013-06-12,8.437347502412647,0.2753154154794606,-0.00559304008586948,-0.05694745521166735,0.02958030411995568,0.05277892380044946
2013-06-13,8.438077809668275,0.03383300841281975,0.013380853807185686,0.038215932770061585,-0.08700520423126623,0.026896054813670744
2013-06-14,8.438808187099127,0.21255145040323858,-0.0262587525327055,0.03133443565500224,0.02163959261233366,0.03105231998400626
2013-06-15,8.439538633970908,0.10393939956675174,-0.02993912986214274,0.08648003732174356,0.0314898542609807,-0.027461804100349596
2013-06-16,8.440269149540883,-0.8603744390536024,-0.008793081220437223,0.08242060718234762,-0.09398410425541234,0.033369453342569244
2013-06-17,8.440999733062938,0.14521324045223583,-0.008570959053608752,0.05116653194074498,0.015807774954409735,0.049155470938805124
2013-06-18,8.441730383781689,0.10588236227334173,-0.01361792799827605,0.012678019180416757,-0.05225569128489452,0.042108954616706384
2013-06-19,8.442461100929062,0.26995205848629544,0.005629331112724962,-0.040002305137529955,0.09290111530944578,0.04619172915093728
2013-06-20,8.443191883724577,0.01993627970970109,-0.014888335202260052,0.00932174811235679,-0.01774568847826374,0.021195871131901356
2013-06-21,8.443922731375753,0.20699627864409287,0.014959475442768174,0.01656196759049787,-0.06504944207789717,0.014814447728211277
2013-06-22,8.444653643080537,0.11002378610270214,-0.02258267709009173,0.05442957897801067,-0.00869626910759706,-0.010197112026238742
2013-06-23,8.445384618030197,-0.8447429371518299,0.01070430988773481,-0.0254326672284721,0.07009279902106304,0.04427368916307017
2013-06-24,8.446115655409892,0.13665517869210445,-0.043828268998829724,0.0005898535475464058,-0.023853287867588772,0.04581090685720213
2013-06-25,8.446846754393652,0.11531702386982275,-0.034049222099913824,0.12879149532725034,-0.02423572981006637,0.015394453201723834
2013-06-26,8.447577914143528,0.2606579748644355,0.003900736262824845,-0.06788326854292613,-0.005239238521454888,0.05443124851484704
2013-06-27,8.448309133811462,0.017560268255932533,-0.03377294757703655,0.041875122737613624,0.041522908115828594,-0.03417554872388351
2013-06-28,8.449040412538421,0.20076450408366997,-0.03590203243539887,0.12096202239737824,-0.002549305155469016,-0.02525588884869734
2013-06-29,8.449771749463102,0.11009706114003387,-0.015924638877310167,0.0049554052287510645,0.02819992502165218,0.04016324904325863
2013-06-30,8.450503143721399,-0.838220925886824,-0.014925552593784834,-0.02515674016954916,0.08085969991500254,0.022718833130321414
2013-07-01,8.451234594439269,0.134376283841582,0.04036490454667671,0.00976688290578845,0.10267322768769624,-0.06618241799268354
2013-07-02,8.451966100734953,0.12001441486458744,0.043644888836464286,0.09972726211458305,-0.017203657613488656,-0.03448391562060671
2013-07-03,8.452697661728795,0.2492906409855494,0.04090343477803339,0.03182865512338579,0.10100054825028845,-0.0699840982636104
2013-07-04,8.45342927654311,0.026760026542574516,0.10304518541240673,0.002859762046967719,-0.039320216872538456,-0.004422778980501363
2013-07-05,8.454160944303416,0.19685566971866214,0.009401820434871205,-0.0022290768787951473,0.0503468839088442,-0.009077494844865086
2013-07-06,8.45489266413222,0.1073175868970484,0.04541731879239152,0.037888427892827974,-0.12974658197720715,0.032587890657989504
2013-07-07,8.455624435146646,-0.8428823021723048,0.05131923101803998,0.028497254863778614,0.02482944930466558,0.004956503555664682
2013-07-08,8.456356256454857,0.13527279470976128,0.003966601660250881,0.056099780420123556,0.0755349889771573,-0.06386993371634908
2013-07-09,8.457088127160143,0.11913195595781463,-0.03297344874733514,0.024245305633588662,0.09952321295956004,-0.09573196158932795
2013-07-10,8.457820046369422,0.23786950581859606,-0.004458224088476492,0.06493955885822741,0.0707989211940277,-0.10380559302716641
2013-07-11,8.45855201319786,0.04481936398406723,-0.03301910484067948,0.08136520340345034,0.08331107335043253,-0.13188803566327323
2013-07-12,8.459284026771176,0.20153654835784446,-0.007506469456069274,0.0519996315390278,-0.04578352692778128,-0.02865464611573465
2013-07-13,8.460016086224606,0.10502150514213786,0.02428901697572056,-0.03402204635375605,0.018366391303427095,-0.029383936749130868
2013-07-14,8.460748190695188,-0.8556267595438463,-0.03372700136184108,-0.038284860393561944,0.10395853279994215,-0.11792953905652048
2013-07-15,8.461480339321358,0.13798974113963158,-0.03569179921604247,0.05858735867126924,0.039778855247639126,-0.08376175729586599
2013-07-16,8.462212531250417,0.11360941296922895,-0.007277635288556761,0.04218499531694732,0.1285776834877051,-0.08104331914520735
2013-07-17,8.46294476563796,0.2322022768138124,-0.0004551182189084912,-0.00022774971151917514,0.07638953804614658,-0.09762647140762404
2013-07-18,8.463677041647408,0.06442809989168283,-0.009777815239386492,0.03191810437163256,0.0018519064708200986,-0.08308523541887247
2013-07-19,8.464409358451226,0.20974832295450452,0.0016504242888718459,0.08901017936674285,-0.02922973954758547,-0.001085425319981681
2013-07-20,8.46514171522775,0.0967219187457766,-0.017609642952686577,0.03656882022513629,0.04796791754792557,-0.09471721487744134
2013-07-21,8.465874111155022,-0.8695591766771652,0.013529149832902694,0.03658545886180892,-0.06997027304908432,-0.023345726167532277
2013-07-22,8.466606545416127,0.1465650171647879,-0.024003547365756366,0.0363745164778438,-0.0693108771989748,-0.0293652003074083
2013-07-23,8.467339017195151,0.10471235082126991,0.011539909040035358,-0.018840688033301897,0.15199616467886676,-0.07819063099795365
2013-07-24,8.46807152567685,0.23197057728357423,-0.04446565204620688,0.048348420312088435,0.05612930220215781,-0.0847482756737481
2013-07-25,8.468804070052457,0.07859680006297823,-0.03128269805391978,0.011780166809466041,0.10792428569221255,-0.09615254174748422
2013-07-26,8.469536649521379,0.21539162674612278,-1.6955839233279146e-05,0.033919007818490124,-0.053244524317466915,-0.02864457540386489
2013-07-27,8.4702692632908,0.08268141778311688,-0.029143334975570825,0.008366239794289455,0.06198969239070534,-0.07610306264126088
2013-07-28,8.471001910570797,-0.8761854555351998,-0.019581276981466247,0.012902094008852314,-0.09411224220936859,-0.0006220385650088645
2013-07-29,8.471734590575373,0.16017693253740267,-0.017220701197631874,-0.022312253275486162,0.120740921509737,-0.052670467103743235
2013-07-30,8.472467302517448,0.09690514643455302,-0.030043333361629697,0.06393355343441541,-0.17330022249796811,-0.025154609494141056
2013-07-31,8.473200045611359,0.23678227924429074,0.02788412124389871,-0.06350056463702128,0.07952900379383296,-0.054821901276286056
2013-08-01,8.47393281907247,0.08337857742276139,0.02827058462346979,0.07553252538205531,0.056469441689969355,0.0046495959961418976
2013-08-02,8.474665622117975,0.21716929178073197,0.043616902822108394,-0.00933268137249877,-0.12346979568764095,0.013258955494340086
2013-08-03,8.475398453960697,0.07019736601405163,0.10614014033186274,-0.048376974040269596,-0.009744754399471676,-0.00020527696491257075
2013-08-04,8.47613131380709,-0.8696503231758239,0.009053974687161027,-0.004376865498197933,-0.03756507507777796,-0.05662939185638116
2013-08-05,8.4768642008598,0.16952802334986988,0.043639020089615475,-0.06363419417929347,0.0014049107423181302,0.0018793841416666623
2013-08-06,8.477597114322782,0.08863711544258537,0.05934074940610788,-0.0069207477488996095,-0.12955337995104013,0.05407699553669687
2013-08-07,8.478330053394819,0.24291318497132308,0.004293810251777094,-0.06716807549972122,0.034402818962300366,-0.0010555399148639566
2013-08-08,8.479063017263824,0.08105804838068596,-0.03023992740201931,-0.08418399183540666,-0.02493277195640667,0.04309006363140888
2013-08-09,8.479796005109982,0.21772834628687776,-0.0005846560825329451,-0.06925455004101218,-0.0043327840093281885,0.012771828869055923
2013-08-10,8.480529016103343,0.0655894035164567,-0.027215493024312705,-0.0905968796311188,-0.2511523275034437,-0.00573820743529474
2013-08-11,8.48126204940621,-0.8514448159698025,-0.009800826917910514,-0.1001145437912109,0.03092733655487449,-0.02054020924047606
2013-08-12,8.481995104176399,0.172190044202848,0.034055907187757924,-0.052439576759110935,-0.05819461785847786,0.040323756093100016
